,Predicción,Province,Sector
2035-12-31,67.9679904849862,Yukon,Industrial
2036-12-31,68.64739487363549,Yukon,Industrial
2037-12-31,69.31232057595975,Yukon,Industrial
2038-12-31,69.95725518312608,Yukon,Industrial
2039-12-31,70.58100577541055,Yukon,Industrial
2040-12-31,71.18557921415385,Yukon,Industrial
2041-12-31,71.77593666730553,Yukon,Industrial
2042-12-31,72.34933915672678,Yukon,Industrial
2043-12-31,72.90530004007535,Yukon,Industrial
2044-12-31,73.44461172612093,Yukon,Industrial
2045-12-31,73.96812691560486,Yukon,Industrial
2046-12-31,74.47647436765963,Yukon,Industrial
2047-12-31,74.96943014067642,Yukon,Industrial
2048-12-31,75.44729138794388,Yukon,Industrial
2049-12-31,75.91061365691468,Yukon,Industrial
2050-12-31,76.35978023226549,Yukon,Industrial
2051-12-31,76.79509688042376,Yukon,Industrial
2024-12-31,85.29236320701361,Yukon,Residential
2025-12-31,86.0129498567554,Yukon,Residential
2026-12-31,86.86464780254613,Yukon,Residential
2027-12-31,87.82295036982093,Yukon,Residential
2028-12-31,88.86996780357282,Yukon,Residential
2029-12-31,89.99027628154928,Yukon,Residential
2030-12-31,90.82688506738991,Yukon,Residential
2031-12-31,91.68974429452895,Yukon,Residential
2032-12-31,92.55027849935661,Yukon,Residential
2033-12-31,93.38752725345971,Yukon,Residential
2034-12-31,94.18497467865163,Yukon,Residential
2035-12-31,94.92888200672874,Yukon,Residential
2036-12-31,95.65559238947752,Yukon,Residential
2037-12-31,96.35649854733107,Yukon,Residential
2038-12-31,97.0281657882385,Yukon,Residential
2039-12-31,97.67024183609203,Yukon,Residential
2040-12-31,98.28479924865913,Yukon,Residential
2041-12-31,98.87591855752162,Yukon,Residential
2042-12-31,99.44256054816155,Yukon,Residential
2043-12-31,99.98515969444519,Yukon,Residential
2044-12-31,100.50475521089048,Yukon,Residential
2045-12-31,101.00248025231083,Yukon,Residential
2046-12-31,101.47930357800261,Yukon,Residential
2047-12-31,101.93573598832215,Yukon,Residential
2048-12-31,102.37264055973348,Yukon,Residential
2049-12-31,102.79071597318374,Yukon,Residential
2050-12-31,103.19075484991542,Yukon,Residential
2051-12-31,103.5734793559495,Yukon,Residential
