,Predicción,province,energy type
2024-12-31,1942.6493735104802,Alberta,Hydro / Wave / Tidal
2025-12-31,1987.7748767155413,Alberta,Hydro / Wave / Tidal
2026-12-31,2064.9391903668648,Alberta,Hydro / Wave / Tidal
2027-12-31,2091.166237213016,Alberta,Hydro / Wave / Tidal
2028-12-31,2108.539551596046,Alberta,Hydro / Wave / Tidal
2029-12-31,2050.090568976999,Alberta,Hydro / Wave / Tidal
2030-12-31,2027.2930611479285,Alberta,Hydro / Wave / Tidal
2031-12-31,2017.9413418871168,Alberta,Hydro / Wave / Tidal
2032-12-31,2023.5744761097435,Alberta,Hydro / Wave / Tidal
2033-12-31,2034.4973120522502,Alberta,Hydro / Wave / Tidal
2034-12-31,2045.9965963566306,Alberta,Hydro / Wave / Tidal
2035-12-31,2048.0878895205265,Alberta,Hydro / Wave / Tidal
2036-12-31,2045.4431111758952,Alberta,Hydro / Wave / Tidal
2037-12-31,2041.149818143249,Alberta,Hydro / Wave / Tidal
2038-12-31,2038.0793749356274,Alberta,Hydro / Wave / Tidal
2039-12-31,2037.2249512231353,Alberta,Hydro / Wave / Tidal
2040-12-31,2038.3607343339922,Alberta,Hydro / Wave / Tidal
2041-12-31,2039.8881484562162,Alberta,Hydro / Wave / Tidal
2042-12-31,2040.8754202145342,Alberta,Hydro / Wave / Tidal
2043-12-31,2041.0369843226674,Alberta,Hydro / Wave / Tidal
2044-12-31,2040.6312853413824,Alberta,Hydro / Wave / Tidal
2045-12-31,2040.0955905830863,Alberta,Hydro / Wave / Tidal
2046-12-31,2039.7815026086573,Alberta,Hydro / Wave / Tidal
2047-12-31,2039.7575725567344,Alberta,Hydro / Wave / Tidal
2048-12-31,2039.9146890592579,Alberta,Hydro / Wave / Tidal
2049-12-31,2040.0944786816838,Alberta,Hydro / Wave / Tidal
2050-12-31,2040.1933895629647,Alberta,Hydro / Wave / Tidal
2051-12-31,2040.1914558213953,Alberta,Hydro / Wave / Tidal
2024-12-31,16034.170905244353,Alberta,Wind
2025-12-31,20606.66183291674,Alberta,Wind
2026-12-31,26616.350870800023,Alberta,Wind
2027-12-31,34534.29525449277,Alberta,Wind
2028-12-31,44949.63046627046,Alberta,Wind
2029-12-31,58564.56831040383,Alberta,Wind
2030-12-31,75992.69527907373,Alberta,Wind
2031-12-31,97383.26808204652,Alberta,Wind
2032-12-31,121923.6441022873,Alberta,Wind
2033-12-31,147497.90380067826,Alberta,Wind
2034-12-31,171234.81593141556,Alberta,Wind
2035-12-31,190826.19552297593,Alberta,Wind
2036-12-31,205428.81624546056,Alberta,Wind
2037-12-31,215475.98149356846,Alberta,Wind
2038-12-31,221981.5792922974,Alberta,Wind
2039-12-31,226006.31881351475,Alberta,Wind
2040-12-31,228418.08367748265,Alberta,Wind
2041-12-31,229834.25774364476,Alberta,Wind
2042-12-31,230656.34409084325,Alberta,Wind
2043-12-31,231130.31334400183,Alberta,Wind
2044-12-31,231402.4951383591,Alberta,Wind
2045-12-31,231558.26850376133,Alberta,Wind
2046-12-31,231647.55029964453,Alberta,Wind
2047-12-31,231698.3344404221,Alberta,Wind
2048-12-31,231727.508821106,Alberta,Wind
2049-12-31,231744.2039869309,Alberta,Wind
2050-12-31,231753.64771709446,Alberta,Wind
2051-12-31,231759.02004318242,Alberta,Wind
2024-12-31,2093.1177971309426,Alberta,Biomass / Geothermal
2025-12-31,2136.893911849558,Alberta,Biomass / Geothermal
2026-12-31,2140.3399794235825,Alberta,Biomass / Geothermal
2027-12-31,2116.9550730612873,Alberta,Biomass / Geothermal
2028-12-31,2095.055547865033,Alberta,Biomass / Geothermal
2029-12-31,2047.488563617766,Alberta,Biomass / Geothermal
2030-12-31,2034.4095130088926,Alberta,Biomass / Geothermal
2031-12-31,2035.2724241682888,Alberta,Biomass / Geothermal
2032-12-31,2044.3158418715,Alberta,Biomass / Geothermal
2033-12-31,2055.2657787528633,Alberta,Biomass / Geothermal
2034-12-31,2065.033866152465,Alberta,Biomass / Geothermal
2035-12-31,2067.8650624689462,Alberta,Biomass / Geothermal
2036-12-31,2066.544413817823,Alberta,Biomass / Geothermal
2037-12-31,2063.1832570365073,Alberta,Biomass / Geothermal
2038-12-31,2059.7944240772727,Alberta,Biomass / Geothermal
2039-12-31,2057.6337302273514,Alberta,Biomass / Geothermal
2040-12-31,2057.2316936579346,Alberta,Biomass / Geothermal
2041-12-31,2057.9401201567052,Alberta,Biomass / Geothermal
2042-12-31,2059.0506529381873,Alberta,Biomass / Geothermal
2043-12-31,2059.9813254198434,Alberta,Biomass / Geothermal
2044-12-31,2060.440317750871,Alberta,Biomass / Geothermal
2045-12-31,2060.424074553251,Alberta,Biomass / Geothermal
2046-12-31,2060.138250045776,Alberta,Biomass / Geothermal
2047-12-31,2059.8000708541276,Alberta,Biomass / Geothermal
2048-12-31,2059.562697086334,Alberta,Biomass / Geothermal
2049-12-31,2059.478065146804,Alberta,Biomass / Geothermal
2050-12-31,2059.5194748437407,Alberta,Biomass / Geothermal
2051-12-31,2059.620071127713,Alberta,Biomass / Geothermal
2024-12-31,4916.619124298096,Alberta,Solar
2025-12-31,9499.085859603882,Alberta,Solar
2026-12-31,17201.803708190917,Alberta,Solar
2027-12-31,27120.090666046144,Alberta,Solar
2028-12-31,35498.56805847168,Alberta,Solar
2029-12-31,41037.37555175781,Alberta,Solar
2030-12-31,44068.63282196045,Alberta,Solar
2031-12-31,45568.02871276855,Alberta,Solar
2032-12-31,46184.91754852295,Alberta,Solar
2033-12-31,46373.19243286133,Alberta,Solar
2034-12-31,46420.538493957516,Alberta,Solar
2035-12-31,46431.34695770263,Alberta,Solar
2036-12-31,46434.015659179684,Alberta,Solar
2037-12-31,46434.73741149902,Alberta,Solar
2038-12-31,46434.946808776855,Alberta,Solar
2039-12-31,46434.955719299316,Alberta,Solar
2040-12-31,46434.97354034424,Alberta,Solar
2041-12-31,46434.96908508301,Alberta,Solar
2042-12-31,46434.97354034424,Alberta,Solar
2043-12-31,46434.97354034424,Alberta,Solar
2044-12-31,46434.97354034424,Alberta,Solar
2045-12-31,46434.97354034424,Alberta,Solar
2046-12-31,46434.97354034424,Alberta,Solar
2047-12-31,46434.97354034424,Alberta,Solar
2048-12-31,46434.97354034424,Alberta,Solar
2049-12-31,46434.97354034424,Alberta,Solar
2050-12-31,46434.97354034424,Alberta,Solar
2051-12-31,46434.97354034424,Alberta,Solar
2024-12-31,0.0,Alberta,Uranium
2025-12-31,0.0,Alberta,Uranium
2026-12-31,0.0,Alberta,Uranium
2027-12-31,0.0,Alberta,Uranium
2028-12-31,0.0,Alberta,Uranium
2029-12-31,0.0,Alberta,Uranium
2030-12-31,0.0,Alberta,Uranium
2031-12-31,0.0,Alberta,Uranium
2032-12-31,0.0,Alberta,Uranium
2033-12-31,0.0,Alberta,Uranium
2034-12-31,0.0,Alberta,Uranium
2035-12-31,0.0,Alberta,Uranium
2036-12-31,0.0,Alberta,Uranium
2037-12-31,0.0,Alberta,Uranium
2038-12-31,0.0,Alberta,Uranium
2039-12-31,0.0,Alberta,Uranium
2040-12-31,0.0,Alberta,Uranium
2041-12-31,0.0,Alberta,Uranium
2042-12-31,0.0,Alberta,Uranium
2043-12-31,0.0,Alberta,Uranium
2044-12-31,0.0,Alberta,Uranium
2045-12-31,0.0,Alberta,Uranium
2046-12-31,0.0,Alberta,Uranium
2047-12-31,0.0,Alberta,Uranium
2048-12-31,0.0,Alberta,Uranium
2049-12-31,0.0,Alberta,Uranium
2050-12-31,0.0,Alberta,Uranium
2051-12-31,0.0,Alberta,Uranium
2024-12-31,-605.4690434196591,Alberta,Coal & Coke
2025-12-31,-9407.68550679177,Alberta,Coal & Coke
2026-12-31,-20089.16170615375,Alberta,Coal & Coke
2027-12-31,-31356.543449732064,Alberta,Coal & Coke
2028-12-31,-44544.10026568651,Alberta,Coal & Coke
2029-12-31,-59120.059576750995,Alberta,Coal & Coke
2030-12-31,-75055.96621028661,Alberta,Coal & Coke
2031-12-31,-92170.99398319244,Alberta,Coal & Coke
2032-12-31,-110105.91177690744,Alberta,Coal & Coke
2033-12-31,-128544.3696947503,Alberta,Coal & Coke
2034-12-31,-146962.03751900673,Alberta,Coal & Coke
2035-12-31,-164874.78920954705,Alberta,Coal & Coke
2036-12-31,-181825.46322182656,Alberta,Coal & Coke
2037-12-31,-197442.02537371157,Alberta,Coal & Coke
2038-12-31,-211474.2359727764,Alberta,Coal & Coke
2039-12-31,-223791.44467273235,Alberta,Coal & Coke
2040-12-31,-234383.3314016676,Alberta,Coal & Coke
2041-12-31,-243328.69917023182,Alberta,Coal & Coke
2042-12-31,-250768.13029135703,Alberta,Coal & Coke
2043-12-31,-256875.7605425501,Alberta,Coal & Coke
2044-12-31,-261836.151620121,Alberta,Coal & Coke
2045-12-31,-265829.27852175233,Alberta,Coal & Coke
2046-12-31,-269021.5149195814,Alberta,Coal & Coke
2047-12-31,-271558.78839455603,Alberta,Coal & Coke
2048-12-31,-273566.0512019777,Alberta,Coal & Coke
2049-12-31,-275148.2681758213,Alberta,Coal & Coke
2050-12-31,-276392.09263784887,Alberta,Coal & Coke
2051-12-31,-277367.648153615,Alberta,Coal & Coke
2024-12-31,61275.86108500599,Alberta,Natural Gas
2025-12-31,67610.15841804742,Alberta,Natural Gas
2026-12-31,75396.88919171333,Alberta,Natural Gas
2027-12-31,83901.51248262405,Alberta,Natural Gas
2028-12-31,92946.61734339235,Alberta,Natural Gas
2029-12-31,102790.79700484512,Alberta,Natural Gas
2030-12-31,115188.84898451327,Alberta,Natural Gas
2031-12-31,129273.20579943895,Alberta,Natural Gas
2032-12-31,145070.8145919299,Alberta,Natural Gas
2033-12-31,162752.48343171357,Alberta,Natural Gas
2034-12-31,182471.64644494056,Alberta,Natural Gas
2035-12-31,204222.44089952947,Alberta,Natural Gas
2036-12-31,227467.0633839655,Alberta,Natural Gas
2037-12-31,251678.82240916727,Alberta,Natural Gas
2038-12-31,276176.0438974428,Alberta,Natural Gas
2039-12-31,300157.81242291926,Alberta,Natural Gas
2040-12-31,322814.54506545066,Alberta,Natural Gas
2041-12-31,343458.39337501995,Alberta,Natural Gas
2042-12-31,361660.1118711948,Alberta,Natural Gas
2043-12-31,377238.42331981653,Alberta,Natural Gas
2044-12-31,390226.5758393669,Alberta,Natural Gas
2045-12-31,400814.825798521,Alberta,Natural Gas
2046-12-31,409288.01237986557,Alberta,Natural Gas
2047-12-31,415968.6832354545,Alberta,Natural Gas
2048-12-31,421174.0491781711,Alberta,Natural Gas
2049-12-31,425192.49429837224,Alberta,Natural Gas
2050-12-31,428272.0063198471,Alberta,Natural Gas
2051-12-31,430618.7742187213,Alberta,Natural Gas
2024-12-31,37.7387966966629,Alberta,Oil
2025-12-31,38.84916872352361,Alberta,Oil
2026-12-31,38.94311349719762,Alberta,Oil
2027-12-31,38.80352217018604,Alberta,Oil
2028-12-31,38.53588813474401,Alberta,Oil
2029-12-31,38.21208543367683,Alberta,Oil
2030-12-31,38.18918436575681,Alberta,Oil
2031-12-31,38.18976103568449,Alberta,Oil
2032-12-31,38.19687893517315,Alberta,Oil
2033-12-31,38.204649604726576,Alberta,Oil
2034-12-31,38.209565673582254,Alberta,Oil
2035-12-31,38.209947865381835,Alberta,Oil
2036-12-31,38.20983117850497,Alberta,Oil
2037-12-31,38.209594422522926,Alberta,Oil
2038-12-31,38.209440531134604,Alberta,Oil
2039-12-31,38.209354284312575,Alberta,Oil
2040-12-31,38.2093610487692,Alberta,Oil
2041-12-31,38.20936443099752,Alberta,Oil
2042-12-31,38.209366122111675,Alberta,Oil
2043-12-31,38.20936781322583,Alberta,Oil
2044-12-31,38.20936781322583,Alberta,Oil
2045-12-31,38.20936781322583,Alberta,Oil
2046-12-31,38.20936781322583,Alberta,Oil
2047-12-31,38.20936781322583,Alberta,Oil
2048-12-31,38.20936781322583,Alberta,Oil
2049-12-31,38.20936781322583,Alberta,Oil
2050-12-31,38.20936781322583,Alberta,Oil
2051-12-31,38.20936781322583,Alberta,Oil
2024-12-31,61433.30254844726,British Columbia,Hydro / Wave / Tidal
2025-12-31,63045.05419231892,British Columbia,Hydro / Wave / Tidal
2026-12-31,61955.1035091281,British Columbia,Hydro / Wave / Tidal
2027-12-31,60887.58444304705,British Columbia,Hydro / Wave / Tidal
2028-12-31,61718.399179324515,British Columbia,Hydro / Wave / Tidal
2029-12-31,62384.166390796316,British Columbia,Hydro / Wave / Tidal
2030-12-31,62465.310895638475,British Columbia,Hydro / Wave / Tidal
2031-12-31,61991.536486817015,British Columbia,Hydro / Wave / Tidal
2032-12-31,61939.386807264695,British Columbia,Hydro / Wave / Tidal
2033-12-31,62324.060351539265,British Columbia,Hydro / Wave / Tidal
2034-12-31,62449.92464481057,British Columbia,Hydro / Wave / Tidal
2035-12-31,62357.09644278825,British Columbia,Hydro / Wave / Tidal
2036-12-31,62247.753950266844,British Columbia,Hydro / Wave / Tidal
2037-12-31,62327.31980038942,British Columbia,Hydro / Wave / Tidal
2038-12-31,62446.777849722515,British Columbia,Hydro / Wave / Tidal
2039-12-31,62441.29987278403,British Columbia,Hydro / Wave / Tidal
2040-12-31,62397.91916207374,British Columbia,Hydro / Wave / Tidal
2041-12-31,62395.10582212151,British Columbia,Hydro / Wave / Tidal
2042-12-31,62440.54809667826,British Columbia,Hydro / Wave / Tidal
2043-12-31,62465.10286169113,British Columbia,Hydro / Wave / Tidal
2044-12-31,62451.19988539756,British Columbia,Hydro / Wave / Tidal
2045-12-31,62442.539815192235,British Columbia,Hydro / Wave / Tidal
2046-12-31,62453.158558807976,British Columbia,Hydro / Wave / Tidal
2047-12-31,62468.49899710596,British Columbia,Hydro / Wave / Tidal
2048-12-31,62470.20532608927,British Columbia,Hydro / Wave / Tidal
2049-12-31,62464.77616578103,British Columbia,Hydro / Wave / Tidal
2050-12-31,62465.9282382548,British Columbia,Hydro / Wave / Tidal
2051-12-31,62471.87034869314,British Columbia,Hydro / Wave / Tidal
2024-12-31,2519.864586875439,British Columbia,Wind
2025-12-31,2642.944814107418,British Columbia,Wind
2026-12-31,2636.133282287121,British Columbia,Wind
2027-12-31,2755.1538092994692,British Columbia,Wind
2028-12-31,2883.9645236706733,British Columbia,Wind
2029-12-31,3022.5385292816163,British Columbia,Wind
2030-12-31,3114.3486111974717,British Columbia,Wind
2031-12-31,3202.8454498529436,British Columbia,Wind
2032-12-31,3301.364858336449,British Columbia,Wind
2033-12-31,3395.297581973076,British Columbia,Wind
2034-12-31,3483.3203317022326,British Columbia,Wind
2035-12-31,3564.077184505463,British Columbia,Wind
2036-12-31,3642.329829311371,British Columbia,Wind
2037-12-31,3717.9893296194077,British Columbia,Wind
2038-12-31,3789.619791283608,British Columbia,Wind
2039-12-31,3857.400880379677,British Columbia,Wind
2040-12-31,3921.665032939911,British Columbia,Wind
2041-12-31,3982.882393126488,British Columbia,Wind
2042-12-31,4041.030009584427,British Columbia,Wind
2043-12-31,4096.105013394356,British Columbia,Wind
2044-12-31,4148.27774664402,British Columbia,Wind
2045-12-31,4197.709586048127,British Columbia,Wind
2046-12-31,4244.534653587341,British Columbia,Wind
2047-12-31,4288.844037451744,British Columbia,Wind
2048-12-31,4330.7539288759235,British Columbia,Wind
2049-12-31,4370.379084634781,British Columbia,Wind
2050-12-31,4407.834620118141,British Columbia,Wind
2051-12-31,4443.220947504044,British Columbia,Wind
2024-12-31,4173.569057154059,British Columbia,Biomass / Geothermal
2025-12-31,3755.2762419334053,British Columbia,Biomass / Geothermal
2026-12-31,3470.5765322726966,British Columbia,Biomass / Geothermal
2027-12-31,3219.7108900645376,British Columbia,Biomass / Geothermal
2028-12-31,3656.0571915486453,British Columbia,Biomass / Geothermal
2029-12-31,3868.4950578624007,British Columbia,Biomass / Geothermal
2030-12-31,4118.673085519075,British Columbia,Biomass / Geothermal
2031-12-31,4253.281110633611,British Columbia,Biomass / Geothermal
2032-12-31,4241.376835839153,British Columbia,Biomass / Geothermal
2033-12-31,4030.9358040893076,British Columbia,Biomass / Geothermal
2034-12-31,3872.0352421551943,British Columbia,Biomass / Geothermal
2035-12-31,3742.5062233629824,British Columbia,Biomass / Geothermal
2036-12-31,3704.7391341239213,British Columbia,Biomass / Geothermal
2037-12-31,3762.3253932234643,British Columbia,Biomass / Geothermal
2038-12-31,3882.8724097025392,British Columbia,Biomass / Geothermal
2039-12-31,3979.960343492627,British Columbia,Biomass / Geothermal
2040-12-31,4037.15447999835,British Columbia,Biomass / Geothermal
2041-12-31,4033.4903797233105,British Columbia,Biomass / Geothermal
2042-12-31,3980.337095738649,British Columbia,Biomass / Geothermal
2043-12-31,3909.025592655539,British Columbia,Biomass / Geothermal
2044-12-31,3856.9180880710483,British Columbia,Biomass / Geothermal
2045-12-31,3837.341269275844,British Columbia,Biomass / Geothermal
2046-12-31,3853.710808830559,British Columbia,Biomass / Geothermal
2047-12-31,3892.669874498844,British Columbia,Biomass / Geothermal
2048-12-31,3933.3905726647376,British Columbia,Biomass / Geothermal
2049-12-31,3958.0396062332393,British Columbia,Biomass / Geothermal
2050-12-31,3960.546760174036,British Columbia,Biomass / Geothermal
2051-12-31,3943.69394828856,British Columbia,Biomass / Geothermal
2024-12-31,61.39493295192719,British Columbia,Solar
2025-12-31,82.81830949783325,British Columbia,Solar
2026-12-31,109.0677677822113,British Columbia,Solar
2027-12-31,143.03650226593018,British Columbia,Solar
2028-12-31,186.30749397277833,British Columbia,Solar
2029-12-31,238.44070344924927,British Columbia,Solar
2030-12-31,298.27610540390015,British Columbia,Solar
2031-12-31,362.2729008483887,British Columbia,Solar
2032-12-31,425.1846127319336,British Columbia,Solar
2033-12-31,481.6281583786011,British Columbia,Solar
2034-12-31,528.086985282898,British Columbia,Solar
2035-12-31,563.648621749878,British Columbia,Solar
2036-12-31,589.3288970565796,British Columbia,Solar
2037-12-31,607.0514937973023,British Columbia,Solar
2038-12-31,618.873642654419,British Columbia,Solar
2039-12-31,626.5739321899414,British Columbia,Solar
2040-12-31,631.509994392395,British Columbia,Solar
2041-12-31,634.6418103790284,British Columbia,Solar
2042-12-31,636.6161240768433,British Columbia,Solar
2043-12-31,637.8550038909913,British Columbia,Solar
2044-12-31,638.630763053894,British Columbia,Solar
2045-12-31,639.1156927108765,British Columbia,Solar
2046-12-31,639.4182392120362,British Columbia,Solar
2047-12-31,639.6065663909912,British Columbia,Solar
2048-12-31,639.7245060729981,British Columbia,Solar
2049-12-31,639.7979724884034,British Columbia,Solar
2050-12-31,639.8436003494263,British Columbia,Solar
2051-12-31,639.8723796844483,British Columbia,Solar
2024-12-31,0.0,British Columbia,Uranium
2025-12-31,0.0,British Columbia,Uranium
2026-12-31,0.0,British Columbia,Uranium
2027-12-31,0.0,British Columbia,Uranium
2028-12-31,0.0,British Columbia,Uranium
2029-12-31,0.0,British Columbia,Uranium
2030-12-31,0.0,British Columbia,Uranium
2031-12-31,0.0,British Columbia,Uranium
2032-12-31,0.0,British Columbia,Uranium
2033-12-31,0.0,British Columbia,Uranium
2034-12-31,0.0,British Columbia,Uranium
2035-12-31,0.0,British Columbia,Uranium
2036-12-31,0.0,British Columbia,Uranium
2037-12-31,0.0,British Columbia,Uranium
2038-12-31,0.0,British Columbia,Uranium
2039-12-31,0.0,British Columbia,Uranium
2040-12-31,0.0,British Columbia,Uranium
2041-12-31,0.0,British Columbia,Uranium
2042-12-31,0.0,British Columbia,Uranium
2043-12-31,0.0,British Columbia,Uranium
2044-12-31,0.0,British Columbia,Uranium
2045-12-31,0.0,British Columbia,Uranium
2046-12-31,0.0,British Columbia,Uranium
2047-12-31,0.0,British Columbia,Uranium
2048-12-31,0.0,British Columbia,Uranium
2049-12-31,0.0,British Columbia,Uranium
2050-12-31,0.0,British Columbia,Uranium
2051-12-31,0.0,British Columbia,Uranium
2024-12-31,0.0,British Columbia,Coal & Coke
2025-12-31,0.0,British Columbia,Coal & Coke
2026-12-31,0.0,British Columbia,Coal & Coke
2027-12-31,0.0,British Columbia,Coal & Coke
2028-12-31,0.0,British Columbia,Coal & Coke
2029-12-31,0.0,British Columbia,Coal & Coke
2030-12-31,0.0,British Columbia,Coal & Coke
2031-12-31,0.0,British Columbia,Coal & Coke
2032-12-31,0.0,British Columbia,Coal & Coke
2033-12-31,0.0,British Columbia,Coal & Coke
2034-12-31,0.0,British Columbia,Coal & Coke
2035-12-31,0.0,British Columbia,Coal & Coke
2036-12-31,0.0,British Columbia,Coal & Coke
2037-12-31,0.0,British Columbia,Coal & Coke
2038-12-31,0.0,British Columbia,Coal & Coke
2039-12-31,0.0,British Columbia,Coal & Coke
2040-12-31,0.0,British Columbia,Coal & Coke
2041-12-31,0.0,British Columbia,Coal & Coke
2042-12-31,0.0,British Columbia,Coal & Coke
2043-12-31,0.0,British Columbia,Coal & Coke
2044-12-31,0.0,British Columbia,Coal & Coke
2045-12-31,0.0,British Columbia,Coal & Coke
2046-12-31,0.0,British Columbia,Coal & Coke
2047-12-31,0.0,British Columbia,Coal & Coke
2048-12-31,0.0,British Columbia,Coal & Coke
2049-12-31,0.0,British Columbia,Coal & Coke
2050-12-31,0.0,British Columbia,Coal & Coke
2051-12-31,0.0,British Columbia,Coal & Coke
2024-12-31,2731.0239815479517,British Columbia,Natural Gas
2025-12-31,2992.805829463005,British Columbia,Natural Gas
2026-12-31,2310.194379668236,British Columbia,Natural Gas
2027-12-31,1959.2907511782646,British Columbia,Natural Gas
2028-12-31,1717.8000897982718,British Columbia,Natural Gas
2029-12-31,1676.075561260581,British Columbia,Natural Gas
2030-12-31,2109.9563946685194,British Columbia,Natural Gas
2031-12-31,2565.5680538374186,British Columbia,Natural Gas
2032-12-31,2562.294343106151,British Columbia,Natural Gas
2033-12-31,2338.0248574879765,British Columbia,Natural Gas
2034-12-31,2034.9288912954928,British Columbia,Natural Gas
2035-12-31,1808.5721565052868,British Columbia,Natural Gas
2036-12-31,1875.9676654297114,British Columbia,Natural Gas
2037-12-31,2168.9352127543093,British Columbia,Natural Gas
2038-12-31,2393.274476607442,British Columbia,Natural Gas
2039-12-31,2430.175507465303,British Columbia,Natural Gas
2040-12-31,2284.402599571645,British Columbia,Natural Gas
2041-12-31,2056.9895427179335,British Columbia,Natural Gas
2042-12-31,1928.3596188250185,British Columbia,Natural Gas
2043-12-31,1992.68071724236,British Columbia,Natural Gas
2044-12-31,2166.453145361245,British Columbia,Natural Gas
2045-12-31,2314.7965012663603,British Columbia,Natural Gas
2046-12-31,2340.7807890155914,British Columbia,Natural Gas
2047-12-31,2234.4267175617815,British Columbia,Natural Gas
2048-12-31,2086.2183640161156,British Columbia,Natural Gas
2049-12-31,2012.293109752834,British Columbia,Natural Gas
2050-12-31,2054.56806815058,British Columbia,Natural Gas
2051-12-31,2168.232876294255,British Columbia,Natural Gas
2024-12-31,176.06884023308757,British Columbia,Oil
2025-12-31,190.3262599563599,British Columbia,Oil
2026-12-31,197.03924903035167,British Columbia,Oil
2027-12-31,199.91575376152994,British Columbia,Oil
2028-12-31,200.73439125776295,British Columbia,Oil
2029-12-31,200.38993977665905,British Columbia,Oil
2030-12-31,200.28777130603794,British Columbia,Oil
2031-12-31,200.19808059692386,British Columbia,Oil
2032-12-31,200.14541916012766,British Columbia,Oil
2033-12-31,200.1242551362515,British Columbia,Oil
2034-12-31,200.11998193025593,British Columbia,Oil
2035-12-31,200.11835034251217,British Columbia,Oil
2036-12-31,200.11836588144305,British Columbia,Oil
2037-12-31,200.11884758830072,British Columbia,Oil
2038-12-31,200.11906513333324,British Columbia,Oil
2039-12-31,200.1191428279877,British Columbia,Oil
2040-12-31,200.11920498371128,British Columbia,Oil
2041-12-31,200.11922052264217,British Columbia,Oil
2042-12-31,200.11923606157305,British Columbia,Oil
2043-12-31,200.11923606157305,British Columbia,Oil
2044-12-31,200.11923606157305,British Columbia,Oil
2045-12-31,200.11923606157305,British Columbia,Oil
2046-12-31,200.11923606157305,British Columbia,Oil
2047-12-31,200.11923606157305,British Columbia,Oil
2048-12-31,200.11923606157305,British Columbia,Oil
2049-12-31,200.11923606157305,British Columbia,Oil
2050-12-31,200.11923606157305,British Columbia,Oil
2051-12-31,200.11923606157305,British Columbia,Oil
2024-12-31,382900.25576782227,Canada,Hydro / Wave / Tidal
2025-12-31,383725.3326127529,Canada,Hydro / Wave / Tidal
2026-12-31,383871.31662380695,Canada,Hydro / Wave / Tidal
2027-12-31,384640.1536639929,Canada,Hydro / Wave / Tidal
2028-12-31,384334.4065322876,Canada,Hydro / Wave / Tidal
2029-12-31,385708.0538060665,Canada,Hydro / Wave / Tidal
2030-12-31,386030.9935492277,Canada,Hydro / Wave / Tidal
2031-12-31,386299.18194806576,Canada,Hydro / Wave / Tidal
2032-12-31,386612.21564245224,Canada,Hydro / Wave / Tidal
2033-12-31,386862.3893299103,Canada,Hydro / Wave / Tidal
2034-12-31,387217.2607617378,Canada,Hydro / Wave / Tidal
2035-12-31,387402.45536482334,Canada,Hydro / Wave / Tidal
2036-12-31,387576.1252503395,Canada,Hydro / Wave / Tidal
2037-12-31,387742.4243206978,Canada,Hydro / Wave / Tidal
2038-12-31,387890.0755095482,Canada,Hydro / Wave / Tidal
2039-12-31,388025.5100892782,Canada,Hydro / Wave / Tidal
2040-12-31,388128.22407078743,Canada,Hydro / Wave / Tidal
2041-12-31,388221.9255903959,Canada,Hydro / Wave / Tidal
2042-12-31,388305.881906867,Canada,Hydro / Wave / Tidal
2043-12-31,388379.06411874294,Canada,Hydro / Wave / Tidal
2044-12-31,388442.4372998476,Canada,Hydro / Wave / Tidal
2045-12-31,388496.1035743952,Canada,Hydro / Wave / Tidal
2046-12-31,388543.75217962265,Canada,Hydro / Wave / Tidal
2047-12-31,388585.4494962692,Canada,Hydro / Wave / Tidal
2048-12-31,388621.6269991398,Canada,Hydro / Wave / Tidal
2049-12-31,388653.00466394424,Canada,Hydro / Wave / Tidal
2050-12-31,388680.2258732319,Canada,Hydro / Wave / Tidal
2051-12-31,388704.0335806608,Canada,Hydro / Wave / Tidal
2024-12-31,51191.96705531239,Canada,Wind
2025-12-31,55445.54303651571,Canada,Wind
2026-12-31,59355.31191818356,Canada,Wind
2027-12-31,64140.00806596755,Canada,Wind
2028-12-31,66968.82550869345,Canada,Wind
2029-12-31,69774.24144361615,Canada,Wind
2030-12-31,73760.66020598172,Canada,Wind
2031-12-31,77652.36819910764,Canada,Wind
2032-12-31,81525.18832836866,Canada,Wind
2033-12-31,85235.30895382284,Canada,Wind
2034-12-31,89128.3931348908,Canada,Wind
2035-12-31,93222.20505904435,Canada,Wind
2036-12-31,97325.28415704607,Canada,Wind
2037-12-31,101463.08359303474,Canada,Wind
2038-12-31,105646.61287054657,Canada,Wind
2039-12-31,109911.23623201846,Canada,Wind
2040-12-31,114232.99664423942,Canada,Wind
2041-12-31,118583.45499400377,Canada,Wind
2042-12-31,122964.82075736522,Canada,Wind
2043-12-31,127374.32893286226,Canada,Wind
2044-12-31,131805.5278504181,Canada,Wind
2045-12-31,136245.122776978,Canada,Wind
2046-12-31,140682.06633227348,Canada,Wind
2047-12-31,145108.51803270815,Canada,Wind
2048-12-31,149514.92031615257,Canada,Wind
2049-12-31,153890.6045696616,Canada,Wind
2050-12-31,158224.54866412163,Canada,Wind
2051-12-31,162506.5385073757,Canada,Wind
2024-12-31,9815.76338182211,Canada,Biomass / Geothermal
2025-12-31,9622.819591183663,Canada,Biomass / Geothermal
2026-12-31,9391.12912105322,Canada,Biomass / Geothermal
2027-12-31,9173.454703130723,Canada,Biomass / Geothermal
2028-12-31,9278.18170761466,Canada,Biomass / Geothermal
2029-12-31,9345.34219383359,Canada,Biomass / Geothermal
2030-12-31,9400.958486688138,Canada,Biomass / Geothermal
2031-12-31,9457.904010039569,Canada,Biomass / Geothermal
2032-12-31,9491.668730796577,Canada,Biomass / Geothermal
